,taxon_name_w_authors,201807_accepted_name_w_author,202207_taxon_name_w_authors,202207_chained_accepted_name_w_author,202207_chained_accepted_species,202207_direct_accepted_name_w_author,202207_direct_accepted_species
2437,Sonchus acuminatus Willd.,Lactuca floridana (L.) Gaertn.,Lactuca floridana (L.) Gaertn.,Lactuca floridana (L.) Gaertn.,Lactuca floridana,Lactuca canadensis L.,Lactuca canadensis
2455,Abrotanum rhodanicum Jord. & Fourr.,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba,Artemisia abrotanum L.,Artemisia abrotanum
2490,Eupatorium japonicum Thunb.,Eupatorium chinense L.,Eupatorium chinense L.,Eupatorium chinense L.,Eupatorium chinense,Eupatorium japonicum Thunb.,Eupatorium japonicum
2508,Vernonia giannasii Stutts,Cuatrecasanthus flexipappus (Gleason) H.Rob.,Cuatrecasanthus flexipappus (Gleason) H.Rob.,Cuatrecasanthus flexipappus (Gleason) H.Rob.,Cuatrecasanthus flexipappus,Cuatrecasanthus giannasii (Stutts) H.Rob. & V.A.Funk,Cuatrecasanthus giannasii
2545,Erigeron myosotis J.Rémy,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris,Erigeron myosotis Pers.,Erigeron myosotis
2546,Bidens bonplandii Sch.Bip.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa,Bidens alba DC.,Bidens alba
2555,Artemisia inodora M.Bieb.,Artemisia campestris subsp. inodora Nyman,Artemisia campestris subsp. inodora Nyman,Artemisia campestris subsp. inodora Nyman,Artemisia campestris,Artemisia marschalliana Spreng.,Artemisia marschalliana
2560,Eriocephalus scariosissimus S.Moore,Eriocephalus scariosus DC.,Eriocephalus scariosus DC.,Eriocephalus scariosus DC.,Eriocephalus scariosus,Eriocephalus scariosissimus S.Moore,Eriocephalus scariosissimus
2571,Olearia clemensiae Mattf.,Olearia platyphylla Mattf.,Olearia platyphylla Mattf.,Olearia platyphylla Mattf.,Olearia platyphylla,Olearia clemensiae Mattf.,Olearia clemensiae
2628,Gynheteria incana Spreng.,Tessaria absinthioides (Hook. & Arn.) DC.,Tessaria absinthioides (Hook. & Arn.) DC.,Tessaria absinthioides (Hook. & Arn.) DC.,Tessaria absinthioides,Tessaria integrifolia Ruiz & Pav.,Tessaria integrifolia
2646,Taraxacum voronovii Schischk.,Taraxacum serotinum (Waldst. & Kit.) Fisch.,Taraxacum serotinum (Waldst. & Kit.) Fisch.,Taraxacum serotinum (Waldst. & Kit.) Fisch.,Taraxacum serotinum,Taraxacum voronovii Schischk.,Taraxacum voronovii
2707,Pilosella adenocephala Sch.Bip.,Hieracium adenocephalum (Sch.Bip.) Arv.-Touv.,Hieracium adenocephalum (Sch.Bip.) Arv.-Touv.,Pilosella mandonii Sch.Bip.,Pilosella mandonii,Pilosella adenocephala Sch.Bip.,Pilosella adenocephala
2715,Pyrethrum trichophyllum Sosn.,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum,Pseudohandelia umbellifera (Boiss.) Tzvelev,Pseudohandelia umbellifera
2725,Lucilia burkartii (Cabrera) S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii,"Mniodes burkartii (Cabrera) S.E.Freire, Chemisquy, Anderb. & Urtubey",Mniodes burkartii
2727,Cacalia thunbergii Nakai,Senecio syneilesis Franch. & Sav.,Senecio syneilesis Franch. & Sav.,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia,Syneilesis palmata Maxim.,Syneilesis palmata
2752,Adenophyllum pulcherrimum (Strother) Villarreal,Adenophyllum wrightii A.Gray,Adenophyllum wrightii A.Gray,Adenophyllum wrightii A.Gray,Adenophyllum wrightii,Adenophyllum pulcherrimum (Strother) Villarreal,Adenophyllum pulcherrimum
2762,Gnaphalium crenatum Greenm.,Pseudognaphalium crenatum (Greenm.) Anderb.,Pseudognaphalium crenatum (Greenm.) Anderb.,Pseudognaphalium crenatum (Greenm.) Anderb.,Pseudognaphalium crenatum,Pseudognaphalium viscosum (Kunth) Anderb.,Pseudognaphalium viscosum
2777,Absinthium grandiflorum Besser,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba,Artemisia sericea Weber ex Stechm.,Artemisia sericea
2782,Baccharis grandicapitulata Hieron.,Baccharis darwinii Hook. & Arn.,Baccharis darwinii Hook. & Arn.,Baccharis darwinii Hook. & Arn.,Baccharis darwinii,Baccharis grandicapitulata Hieron.,Baccharis grandicapitulata
2803,Matricaria tempskyana (Freyn & Sint.) Rauschert,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum,Anthemis cretica subsp. iberica (M.Bieb.) Grierson,Anthemis cretica
2809,Aronicum doronicum (Jacq.) Rchb.,Doronicum glaciale (Wulfen) Nyman,Doronicum glaciale (Wulfen) Nyman,Doronicum glaciale (Wulfen) Nyman,Doronicum glaciale,Doronicum clusii (All.) Tausch,Doronicum clusii
2812,Anthemis diffusa Salzm. ex DC.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda,Anthemis arvensis subsp. arvensis L.,Anthemis arvensis
2876,Molina salicifolia Ruiz & Pav.,Baccharis salicina Torr. & A.Gray,Baccharis salicina Torr. & A.Gray,Baccharis salicina Torr. & A.Gray,Baccharis salicina,Baccharis salicifolia (Ruiz & Pav.) Pers.,Baccharis salicifolia
2882,Taraxacum canorubens G.E.Haglund,Taraxacum boreum Dahlst.,Taraxacum boreum Dahlst.,Taraxacum boreum Dahlst.,Taraxacum boreum,Taraxacum septentrionale Dahlst.,Taraxacum septentrionale
2914,Haplopappus paucidentatus Phil.,Haplopappus glutinosus Cass.,Haplopappus glutinosus Cass.,Haplopappus glutinosus Cass.,Haplopappus glutinosus,Haplopappus paucidentatus Phil.,Haplopappus paucidentatus
2941,Artemisia cannabina Jacq. ex DC.,Artemisia desertorum Spreng.,Artemisia desertorum Spreng.,Artemisia desertorum Spreng.,Artemisia desertorum,Artemisia dubia var. subdigitata (Mattf.) Y.R.Ling,Artemisia dubia
2985,Anthemis altissima Guss. ex Nyman,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda,Cota segetalis (Ten.) Holub,Cota segetalis
3110,Absinthium viride Besser,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba,Artemisia rupestris subsp. viridis (Willd.) V.P.Ameljczenko,Artemisia rupestris
3116,Erigeron angustifolius (A.Gray) Rydb.,Erigeron glacialis (Nutt.) A.Nelson,Erigeron glacialis (Nutt.) A.Nelson,Erigeron glacialis (Nutt.) A.Nelson,Erigeron glacialis,Erigeron peregrinus subsp. peregrinus (Banks ex Pursh) Greene,Erigeron peregrinus
3138,Pulicaria aromatica R.Br.,Pulicaria incisa (Lam.) DC.,Pulicaria incisa (Lam.) DC.,Pulicaria incisa (Lam.) DC.,Pulicaria incisa,Pulicaria undulata subsp. undulata (L.) C.A.Mey.,Pulicaria undulata
3139,Cnicus munitus M.Bieb.,Cirsium kosmelii (Adams) Fisch. ex Hohen.,Cirsium kosmelii (Adams) Fisch. ex Hohen.,Cirsium kosmelii (Adams) Fisch. ex Hohen.,Cirsium kosmelii,Cirsium pugnax Sommier & Levier,Cirsium pugnax
3149,Cancrinia paropamisica (Krasch.) Tzvelev,Sclerorhachis platyrachis (Boiss.) Podlech ex Rech.f.,Sclerorhachis platyrachis (Boiss.) Podlech ex Rech.f.,Sclerorhachis platyrachis (Boiss.) Podlech ex Rech.f.,Sclerorhachis platyrachis,Sclerorhachis paropamisica (Krasch.) Kovalevsk.,Sclerorhachis paropamisica
3164,Taraxacum praecox Schischk.,Taraxacum monochlamydeum Hand.-Mazz.,Taraxacum monochlamydeum Hand.-Mazz.,Taraxacum monochlamydeum Hand.-Mazz.,Taraxacum monochlamydeum,Taraxacum taschkenticum Orazova,Taraxacum taschkenticum
3192,Artemisia pallida Salisb.,Artemisia afra Jacq. ex Willd.,Artemisia afra Jacq. ex Willd.,Artemisia afra Jacq. ex Willd.,Artemisia afra,Artemisia pontica L.,Artemisia pontica
3248,Vernonia macahensis Glaz. ex G.M.Barroso,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus,Lepidaploa macahensis (Glaz. ex G.M.Barroso) H.Rob.,Lepidaploa macahensis
3257,Machaeranthera superba A.Nelson,Dieteria canescens (Pursh) Nutt.,Dieteria canescens (Pursh) Nutt.,Dieteria canescens (Pursh) Nutt.,Dieteria canescens,Dieteria bigelovii var. commixta (Greene) D.R.Morgan & R.L.Hartm.,Dieteria bigelovii
3282,Conyza angustifolia Nutt.,Pluchea foetida (L.) DC.,Pluchea foetida (L.) DC.,Pluchea foetida (L.) DC.,Pluchea foetida,Pluchea odorata (L.) Cass.,Pluchea odorata
3286,Microrhynchus patens DC.,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Amin,Launaea procumbens,Lactuca indica L.,Lactuca indica
3312,Lagoseris purpurea (Willd.) Boiss.,Crepis purpurea (Willd.) M.Bieb.,Crepis purpurea (Willd.) M.Bieb.,Crepis purpurea (Willd.) M.Bieb.,Crepis purpurea,Crepis sancta subsp. sancta (L.) Bornm.,Crepis sancta
3336,Garuleum bipinnatum Dinter,Garuleum schinzii subsp. crinitum (Dinter) Merxm.,Garuleum schinzii subsp. crinitum (Dinter) Merxm.,Garuleum schinzii subsp. crinitum (Dinter) Merxm.,Garuleum schinzii,Garuleum bipinnatum Dinter,Garuleum bipinnatum
3337,Matricaria subnivalis (Pobed.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Tripleurospermum breviradiatum (Ledeb.) Pobed.,Tripleurospermum breviradiatum,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum
3349,Lactuca flava Forssk.,Launaea massavensis (Fresen.) Kuntze,Launaea massavensis (Fresen.) Kuntze,Launaea massauensis (Fres.) Chiov.,Launaea massauensis,Launaea procumbens (Roxb.) Amin,Launaea procumbens
3356,Spilanthes arnicoides f. nervosa Chodat,Acmella leptophylla (DC.) R.K.Jansen,Acmella leptophylla (DC.) R.K.Jansen,Acmella leptophylla (DC.) R.K.Jansen,Acmella leptophylla,Acmella bellidioides (Sm.) R.K.Jansen,Acmella bellidioides
3361,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Monticalia masonhalei
3369,Chrysocoma maculata Vell.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata,Chromolaena hookeriana (Griseb.) R.M.King & H.Rob.,Chromolaena hookeriana
3388,Evax lasiocarpa Cutanda,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana,Filago pygmaea subsp. pygmaea L.,Filago pygmaea
3395,Euryops tenuissimus Less.,Euryops rehmannii Compton,Euryops rehmannii Compton,Euryops rehmannii Compton,Euryops rehmannii,Euryops tenuissimus Less.,Euryops tenuissimus
3402,Gnaphalium hookerianum Sch.Bip.,Helichrysum buddleioides DC.,Helichrysum buddleioides DC.,Helichrysum buddleioides DC.,Helichrysum buddleioides,Helichrysum hookerianum Wight & Arn. ex DC.,Helichrysum hookerianum
3413,Fleischmannia yucatanensis R.M.King & H.Rob.,Fleischmannia seleriana (B.L.Rob.) R.M.King & H.Rob.,Fleischmannia seleriana (B.L.Rob.) R.M.King & H.Rob.,Fleischmannia seleriana (B.L.Rob.) R.M.King & H.Rob.,Fleischmannia seleriana,Fleischmannia yucatanensis R.M.King & H.Rob.,Fleischmannia yucatanensis
3442,Werneria obtusiloba S.F.Blake,Werneria heteroloba Wedd.,Werneria heteroloba Wedd.,Werneria heteroloba Wedd.,Werneria heteroloba,Werneria obtusiloba S.F.Blake,Werneria obtusiloba
3444,Linosyris tarbagatensis K.Koch,Galatella tatarica (Less.) Novopokr.,Galatella tatarica (Less.) Novopokr.,Galatella tatarica (Less.) Novopokr.,Galatella tatarica,Galatella dahurica DC.,Galatella dahurica
3448,Pyrethrum hispanicum Willk.,Leucanthemopsis pulverulenta (Lag.) Heywood,Leucanthemopsis pulverulenta (Lag.) Heywood,Leucanthemopsis pulverulenta (Lag.) Heywood,Leucanthemopsis pulverulenta,Leucanthemopsis pallida subsp. pallida (Mill.) Heywood,Leucanthemopsis pallida
3495,Leontopodium caespitosum Diels,Leontopodium jacotianum var. caespitosum (Diels) Hand.-Mazz.,Leontopodium jacotianum var. caespitosum (Diels) Hand.-Mazz.,Leontopodium jacotianum var. caespitosum (Diels) Hand.-Mazz.,Leontopodium jacotianum,Leontopodium caespitosum Diels,Leontopodium caespitosum
3500,Hypochaeris sardoa Bacchetta & al.,Hypochaeris cretensis (L.) Bory & Chaub.,Hypochaeris cretensis (L.) Bory & Chaub.,Hypochaeris cretensis (L.) Bory & Chaub.,Hypochaeris cretensis,Hypochaeris sardoa Bacchetta & al.,Hypochaeris sardoa
3521,Sonchus altissimus Vahl ex Sch.Bip.,Sonchus acaulis Dum.Cours.,Sonchus acaulis Dum.Cours.,Sonchus acaulis Dum.Cours.,Sonchus acaulis,Sonchus congestus Willd.,Sonchus congestus
3545,Saussurea leucantha Jord.,Saussurea depressa Gren.,Saussurea depressa Gren.,Saussurea depressa Gren.,Saussurea depressa,Saussurea alpina DC.,Saussurea alpina
3559,Felicia karooica Compton,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa,Mairia lasiocarpa DC.,Mairia lasiocarpa
3566,Haplocarpha thunbergii DC.,Haplocarpha scaposa Harv.,Haplocarpha scaposa Harv.,Haplocarpha scaposa Harv.,Haplocarpha scaposa,Haplocarpha lyrata Harv.,Haplocarpha lyrata
3598,Onopordum boissieri Danin,Onopordum boissierianum Raab-Straube & Greuter,Onopordum boissierianum Raab-Straube & Greuter,Onopordum boissierianum Raab-Straube & Greuter,Onopordum boissierianum,Onopordum bracteatum subsp. bracteatum ,Onopordum bracteatum
3618,Erechtites hispidula (A.Rich.) DC.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus,Erechtites hispidula (A.Rich.) DC.,Erechtites hispidula
3624,Gnaphalium helianthemifolium Burm.f.,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia,Helichrysum helianthemifolium D.Don ex G.Don,Helichrysum helianthemifolium
3633,Euryops athanasiae (L.f.) Harv.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus,Othonna daucifolia J.C.Manning & Goldblatt,Othonna daucifolia
3640,Carduus griseus Rydb.,Cirsium botryodes Petr.,Cirsium botryodes Petr.,Cirsium botryodes Petr.,Cirsium botryodes,Cirsium clavatum var. americanum (A.Gray) D.J.Keil,Cirsium clavatum
3642,Grossheimia ossica (K.Koch) Sosn. & Takht.,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata,Centaurea polyphylla Ledeb. ex Nordm.,Centaurea polyphylla
3646,Carduus narcissi Sennen,Carduus nutans subsp. subacaulis Arènes,Carduus nutans subsp. subacaulis Arènes,Carduus nutans subsp. subacaulis Arènes,Carduus nutans,Carduus ballii Hook.f.,Carduus ballii
3658,Cosmea lutea Sims,Bidens bipontina Sherff,Bidens bipontina Sherff,Bidens serrulata Sch.Bip.,Bidens serrulata,Bidens grandiflora Balb.,Bidens grandiflora
3675,Leontopodium paradoxum J.R.Drumm.,Leontopodium jacotianum Beauverd,Leontopodium jacotianum Beauverd,Leontopodium jacotianum Beauverd,Leontopodium jacotianum,Leontopodium paradoxum J.R.Drumm.,Leontopodium paradoxum
3693,Erigeron tenuifolius Sch.Bip.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris,Chrysocoma ciliata L.,Chrysocoma ciliata
3750,Mikania inordinata R.M.King & H.Rob.,Mikania campanulata Gardner,Mikania campanulata Gardner,Mikania campanulata Gardner,Mikania campanulata,Mikania inordinata R.M.King & H.Rob.,Mikania inordinata
3761,Leontodon longirostris (Finch & P.D.Sell) Talavera,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis,Leontodon longirostris (Finch & P.D.Sell) Talavera,Leontodon longirostris
3766,Stevia hirsuta DC.,Stevia deltoidea Greene,Stevia deltoidea Greene,Stevia deltoidea Greene,Stevia deltoidea,Stevia hirsuta DC.,Stevia hirsuta
3773,Absinthium campestre Dulac,Artemisia ledebouriana Besser,Artemisia ledebouriana Besser,Artemisia ledebouriana Besser,Artemisia ledebouriana,Artemisia campestris subsp. campestris L.,Artemisia campestris
3839,Filago cossyrensis Ten. ex Lojac.,Filago pyramidata L.,Filago pyramidata L.,Filago pyramidata L.,Filago pyramidata,Filago lojaconoi (Brullo) Greuter,Filago lojaconoi
3918,Artemisia corymbosa Fisch. ex Besser,Artemisia sieberi Besser,Artemisia sieberi Besser,Seriphidium sieberi (Besser) K.Bremer & Humphries ex Y.R.Ling,Seriphidium sieberi,Artemisia glomerata Ledeb.,Artemisia glomerata
3927,Pyrethrum indicum (L.) Cass.,Chrysanthemum indicum L.,Chrysanthemum indicum L.,Chrysanthemum indicum L.,Chrysanthemum indicum,Chrysanthemum × morifolium (Ramat.) Hemsl.,Chrysanthemum morifolium
3928,Hysterionica bakeri f. decumbens Hicken,Hysterionica pulchella Cabrera,Hysterionica pulchella Cabrera,Hysterionica pulchella Cabrera,Hysterionica pulchella,Hysterionica aberrans Cabrera,Hysterionica aberrans
3948,Aster virgatus Nees,Symphyotrichum puniceum (L.) Á.Löve & D.Löve,Symphyotrichum puniceum (L.) Á.Löve & D.Löve,Symphyotrichum puniceum (L.) Á.Löve & D.Löve,Symphyotrichum puniceum,Symphyotrichum praealtum (Poir.) G.L.Nesom,Symphyotrichum praealtum
3959,Filaginella pilularis (Wahlenb.) Tzvelev,Gnaphalium uliginosum L.,Gnaphalium uliginosum L.,Gnaphalium uliginosum L.,Gnaphalium uliginosum,Gnaphalium pilulare Wahlenb.,Gnaphalium pilulare
3970,Blumea microphylla Chiov.,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis,Pseudoconyza viscosa (Mill.) D'Arcy,Pseudoconyza viscosa
4005,Lavenia parviflora Blume,Adenostemma viscosum J.R.Forst. & G.Forst.,Adenostemma viscosum J.R.Forst. & G.Forst.,Adenostemma viscosum J.R.Forst. & G.Forst.,Adenostemma viscosum,Adenostemma parviflorum DC.,Adenostemma parviflorum
4010,Mulgedium leucophaeum DC.,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis,Cicerbita alpina Wallr.,Cicerbita alpina
4067,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea
4126,Artemisia krascheninnikoviana Besser,Artemisia latifolia Ledeb.,Artemisia latifolia Ledeb.,Artemisia latifolia Ledeb.,Artemisia latifolia,Artemisia laciniata subsp. laciniata ,Artemisia laciniata
4143,Sphaeranthus gallensis Sacleux,Sphaeranthus bullatus Mattf.,Sphaeranthus bullatus Mattf.,Sphaeranthus bullatus Mattf.,Sphaeranthus bullatus,Sphaeranthus gallensis Sacleux,Sphaeranthus gallensis
4159,Achyrophorus minimus Hornem.,Hypochaeris arachnoides Poir.,Hypochaeris arachnoides Poir.,Hypochaeris arachnoides Poir.,Hypochaeris arachnoides,Hypochaeris glabra L.,Hypochaeris glabra
4171,Barkhausia decumbens Gren. & Godr.,Crepis bellidifolia Loisel.,Crepis bellidifolia Loisel.,Crepis bellidifolia Loisel.,Crepis bellidifolia,Crepis vesicaria subsp. taraxacifolia (Thuill.) Thell.,Crepis vesicaria
4179,Bidens exaristata DC.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa,Bidens alba DC.,Bidens alba
4193,Anaphalis lorentzii f. angustifolia J.Kost.,Anaphalis hellwigii Warb.,Anaphalis hellwigii Warb.,Anaphalis hellwigii Warb.,Anaphalis hellwigii,Anaphalis lorentzii f. angustifolia J.Kost.,Anaphalis lorentzii
4204,Centaurea polyphylla Ledeb.,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata,Centaurea polyphylla Ledeb.,Centaurea polyphylla
4205,Cirsium britannicum Scop.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare,Cirsium dissectum Hill,Cirsium dissectum
4251,Leontodon nudicaulis subsp. taraxacoides (Vill.) Schinz & Thell.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides,Leontodon saxatilis subsp. saxatilis Lam.,Leontodon saxatilis
4312,Doronicum pyrenaicum (J.Gay ex Gren. & Godr.) Rivas Mart.,Doronicum grandiflorum Lam.,Doronicum grandiflorum Lam.,Doronicum grandiflorum Lam.,Doronicum grandiflorum,Doronicum pyrenaicum (J.Gay ex Gren. & Godr.) Rivas Mart.,Doronicum pyrenaicum
4316,Cineraria undulata Willd.,Senecio lessingii Harv.,Senecio lessingii Harv.,Senecio lessingii Harv.,Senecio lessingii,Senecio petiolaris DC.,Senecio petiolaris
4323,Tagetes ernstii H.Rob. & Nicolson,Tagetes erecta L.,Tagetes erecta L.,Tagetes erecta L.,Tagetes erecta,Tagetes tenuifolia Cav.,Tagetes tenuifolia
4334,Aster iinumae Kitam.,Aster iinumae Kitam. ex Hara,Aster iinumae Kitam. ex Hara,Machaeranthera tanacetifolia (Kunth) Nees,Machaeranthera tanacetifolia,Aster pinnatifidus (Matsumura) Makino,Aster pinnatifidus
