,taxon_name_w_authors,v10_11_12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
380122,Rubus pinnatus f. subglandulosus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380123,Rubus pinnatus f. suprapilosus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380124,Rubus pappei Eckl. & Zeyh.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus pappei Eckl. & Zeyh.,Rubus pappei
380125,Rubus rungwensis Engl.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380127,Rubus madagascarius f. umbrosus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380128,Rubus ledermannii Focke,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380129,Rubus ledermannii var. beleensis P.Royen,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380130,Rubus ledermannii var. serrulatus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus,Rubus kingaensis Engl.,Rubus kingaensis
380222,Rubus pubescens subsp. amygdalanthus (Focke) Focke,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens,Rubus silesiacus Weihe,Rubus silesiacus
380225,Rubus pubescens subsp. emollitus (Sudre) Sudre,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens,Rubus stenopetalus Lefèvre & P.J.Müll.,Rubus stenopetalus
380405,Rubus rivularis var. exacutus (P.J.Müll.) Sudre,Rubus rivularis Wirtg. & P.J.Müll.,Rubus rivularis Wirtg. & P.J.Müll.,Rubus rivularis Wirtg. & P.J.Müll.,Rubus rivularis,Rubus schleicheri Weihe ex Tratt.,Rubus schleicheri
382083,Bunium longilobum Kljuykov,Elwendia hissarica (Korovin) Pimenov & Kljuykov,Elwendia hissarica (Korovin) Pimenov & Kljuykov,Elwendia hissarica (Korovin) Pimenov & Kljuykov,Elwendia hissarica,Elwendia longiloba (Kljuykov) Kljuykov,Elwendia longiloba
383025,Acacia alliacea Buch.-Ham. ex Wall.,"Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger",Senegalia caesia,"Senegalia gageana (Craib) Maslin, Seigler & Ebinger",Senegalia gageana
383028,Albizia sikharamensis K.C.Sahni & Bennet,"Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger",Senegalia caesia,"Senegalia torta (Roxb.) Maslin, Seigler & Ebinger",Senegalia torta
383196,Minuartia leptophylla (Rchb.) Dvořáková,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica,"Sabulina glaucina subsp. leptophylla (Rchb.) Nunvářová Kabátová, Chrtek f., Kolář & Lipánová",Sabulina glaucina
384982,Ruellia diffusa Nees,Strobilanthes pavala (Roxb.) J.R.I.Wood,Strobilanthes pavala (Roxb.) J.R.I.Wood,Strobilanthes pavala (Roxb.) J.R.I.Wood,Strobilanthes pavala,Strobilanthes crossandra (Steud.) J.R.I.Wood,Strobilanthes crossandra
385132,Hydrangea taquetii H.Lév.,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. taquetii (H.Lév.) J.M.H.Shaw,Hydrangea hydrangeoides
385133,Schizophragma hydrangeoides var. taquetii (H.Lév.) J.M.H.Shaw,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. taquetii (H.Lév.) J.M.H.Shaw,Hydrangea hydrangeoides
385134,Schizophragma hydrangeoides var. ullungdoense J.M.H.Shaw,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. ullungdoensis (J.M.H.Shaw) J.M.H.Shaw,Hydrangea hydrangeoides
385137,Schizophragma hydrangeoides var. yakushimense J.M.H.Shaw,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. yakushimensis (J.M.H.Shaw) J.M.H.Shaw,Hydrangea hydrangeoides
385138,Schizophragma hydrangeoides var. concolor Hatus.,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. hydrangeoides,Hydrangea hydrangeoides
385139,Schizophragma hydrangeoides var. formosum Nakai,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. hydrangeoides,Hydrangea hydrangeoides
385140,Schizophragma hydrangeoides var. molle Honda,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. hydrangeoides,Hydrangea hydrangeoides
385141,Schizophragma hydrangeoides f. formosum (Nakai) Sugim.,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides (Siebold & Zucc.) Bernd Schulz,Hydrangea hydrangeoides,Hydrangea hydrangeoides var. hydrangeoides,Hydrangea hydrangeoides
385390,Nepenthes longifolia Nerz & Wistuba,Nepenthes sumatrana (Miq.) Beck ex Tamin & M.Hotta,Nepenthes sumatrana (Miq.) Beck ex Tamin & M.Hotta,Nepenthes sumatrana (Miq.) Beck ex Tamin & M.Hotta,Nepenthes sumatrana,Nepenthes longifolia Nerz & Wistuba,Nepenthes longifolia
385472,× Sorbaronia dippelii var. superaria C.K.Schneid.,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii,Aria edulis (Willd.) M.Roem.,Aria edulis
385515,Caesalpinia pinnata subsp. oblongifolia (Urb.) Barreto & Beyra,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum subsp. oblongifolium (Urb.) García-Beltrán,Cenostigma pinnatum
385516,Poincianella oblongifolia (Urb.) Britton & Rose,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum subsp. oblongifolium (Urb.) García-Beltrán,Cenostigma pinnatum
385517,Caesalpinia pinnata var. savannarum (Britton & P.Wilson) Barreto & Beyra,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum var. savannarum (Britton & P.Wilson) García-Beltrán,Cenostigma pinnatum
385518,Poincianella savannarum Britton & P.Wilson,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum var. savannarum (Britton & P.Wilson) García-Beltrán,Cenostigma pinnatum
385519,Caesalpinia savannarum (Britton & P.Wilson) León,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum var. savannarum (Britton & P.Wilson) García-Beltrán,Cenostigma pinnatum
385520,Caesalpinia oblongifolia Urb.,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum subsp. oblongifolium (Urb.) García-Beltrán,Cenostigma pinnatum
385521,Caesalpinia oblongifolia var. savannarum (Britton & P.Wilson) Borhidi & O.Muñiz,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum (Griseb.) Gagnon & G.P.Lewis,Cenostigma pinnatum,Cenostigma pinnatum var. savannarum (Britton & P.Wilson) García-Beltrán,Cenostigma pinnatum
385583,Robinia pyramidata Mill.,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri,Erythrostemon yucatanensis var. yucatanensis,Erythrostemon yucatanensis
385818,Dorema badhysi Pimenov,"Ferula hyrcana (Koso-Pol.) Puchałka, Spalik, Panahi & Piwczyński","Ferula hyrcana (Koso-Pol.) Puchałka, Spalik, Panahi & Piwczyński","Ferula hyrcana (Koso-Pol.) Puchałka, Spalik, Panahi & Piwczyński",Ferula hyrcana,"Ferula badhysiensis Puchałka, Spalik & Piwczyński",Ferula badhysiensis
385820,Dorema kopetdaghense Pimenov,"Ferula hyrcana (Koso-Pol.) Puchałka, Spalik, Panahi & Piwczyński","Ferula hyrcana (Koso-Pol.) Puchałka, Spalik, Panahi & Piwczyński","Ferula hyrcana (Koso-Pol.) Puchałka, Spalik, Panahi & Piwczyński",Ferula hyrcana,Ferula kopetdagi Spalik & Puchałka,Ferula kopetdagi
386742,Lobivia chrysacantha (Backeb.) H.P.Kelsey & Dayton,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana,Rebutia minuscula var. minuscula,Rebutia minuscula
386800,"Hedysarum brigantiacum Bourn., Chas & Kerguélen",Hedysarum hedysaroides subsp. hedysaroides,Hedysarum hedysaroides subsp. hedysaroides,Hedysarum hedysaroides subsp. hedysaroides,Hedysarum hedysaroides,"Hedysarum brigantiacum Bourn., Chas & Kerguélen",Hedysarum brigantiacum
387306,Lotus corniculatus var. sibthorpii (Rouy) Asch. & Graebn.,Lotus corniculatus subsp. corniculatus,Lotus corniculatus subsp. corniculatus,Lotus corniculatus subsp. corniculatus,Lotus corniculatus,Lotus angustissimus L.,Lotus angustissimus
387404,Lupinus spathulatus Rydb.,Lupinus argenteus subsp. argenteus,Lupinus argenteus subsp. argenteus,Lupinus argenteus subsp. argenteus,Lupinus argenteus,Lupinus argenteus subsp. spathulatus (Rydb.) L.W.Hess & D.B.Dunn,Lupinus argenteus
387441,Lupinus spathulatus var. boreus C.P.Sm.,Lupinus argenteus subsp. argenteus,Lupinus argenteus subsp. argenteus,Lupinus argenteus subsp. argenteus,Lupinus argenteus,Lupinus argenteus subsp. spathulatus (Rydb.) L.W.Hess & D.B.Dunn,Lupinus argenteus
387938,Minuartia arctica var. hondoensis Ohwi,Cherleria arctica (Steven ex Ser.) A.J.Moore & Dillenb.,Cherleria arctica (Steven ex Ser.) A.J.Moore & Dillenb.,Cherleria arctica (Steven ex Ser.) A.J.Moore & Dillenb.,Cherleria arctica,Minuartia hondoensis (Ohwi) Ohwi,Minuartia hondoensis
388404,Alyssum caliacrae subsp. racemosum Nyár.,Odontarrhena caliacrae (Nyár.) D.A.German,Odontarrhena caliacrae (Nyár.) D.A.German,Odontarrhena caliacrae (Nyár.) D.A.German,Odontarrhena caliacrae,"Odontarrhena sibirica (Willd.) Španiel, Al-Shehbaz, D.A.German & Marhold",Odontarrhena sibirica
388693,Conocarpus lanceolatus B.Heyne ex Wall.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388700,Anogeissus hirta Wall.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388702,Conocarpus acuminatus Roxb. ex DC.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388703,Anogeissus tonkinensis Gagnep.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388704,Conocarpus hirtus Buch.-Ham. ex Wall.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388705,Anogeissus harmandii Pierre,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388706,Anogeissus lanceolata (Wall. ex C.B.Clarke) Prain,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388708,Anogeissus pierrei Gagnep.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388709,Anogeissus acuminata var. fischeri (M.G.Gangop. & Chakrab.) M.G.Gangop. & Chakrab.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. fischeri (M.Gangop. & Chakrab.) Chakrab. & Anand Kumar,Terminalia pendula
388710,Anogeissus acuminata var. lanceolata Wall. ex C.B.Clarke,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula,Terminalia pendula var. pendula,Terminalia pendula
388776,Lupinus caudatus var. subtenellus C.P.Sm.,Lupinus caudatus subsp. caudatus,Lupinus caudatus subsp. caudatus,Lupinus caudatus subsp. caudatus,Lupinus caudatus,Lupinus arbustus Douglas,Lupinus arbustus
388858,Lupinus pusillus subsp. intermontanus (A.Heller) D.B.Dunn,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus
388859,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus
388860,Lupinus intermontanus A.Heller,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus
388886,Lupinus bakeri subsp. amplus (Greene) Fleak & D.B.Dunn,Lupinus sericeus subsp. sericeus,Lupinus sericeus subsp. sericeus,Lupinus sericeus subsp. sericeus,Lupinus sericeus,Lupinus prunophilus M.E.Jones,Lupinus prunophilus
388984,Memecylon elegans var. dichotomum C.B.Clarke,Memecylon elegans Kurz,Memecylon elegans Kurz,Memecylon elegans Kurz,Memecylon elegans,Memecylon dichotomum (C.B.Clarke) C.B.Clarke ex King,Memecylon dichotomum
389047,Memecylon rhodophyllum Bakh.f,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389053,Memecylon violaceum Cogn.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389074,Memecylon ferreum Blume,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389075,Memecylon laxiflorum Wall.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389076,Memecylon lucidum C.Presl,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389077,Memecylon parviflorum Blanco,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389078,Memecylon pierrei Hance,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389079,Memecylon prasinum Naudin,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum Sm.,Memecylon ovatum,Memecylon ovatum var. ovatum,Memecylon ovatum
389087,Memecylon ankarense H.Perrier,Memecylon buxifolium Blume,Memecylon buxifolium Blume,Memecylon buxifolium Blume,Memecylon buxifolium,Memecylon ankarense H.Perrier,Memecylon ankarense
389874,Miconia cerasiflora var. setulifera Urb.,Miconia cerasiflora Urb.,Miconia cerasiflora Urb.,Miconia cerasiflora Urb.,Miconia cerasiflora,Miconia obtusa (Griseb.) Triana,Miconia obtusa
389937,Melastoma tamonea Sw.,Miconia dodecandra Cogn.,Miconia dodecandra Cogn.,Miconia dodecandra Cogn.,Miconia dodecandra,Miconia mirabilis (Aubl.) L.O.Williams,Miconia mirabilis
390925,Cassebeeria kurzii Kuntze,Sonerila clarkei Cogn.,Sonerila clarkei Cogn.,Sonerila clarkei Cogn.,Sonerila clarkei,Sonerila amabilis Kurz,Sonerila amabilis
391395,Monochaetum canescens (Bonpl.) J.F.Macbr.,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii,Brachyotum ledifolium (Desr.) Triana,Brachyotum ledifolium
391625,Microlicia francavillana Cogn.,Microlicia acuminata Naudin,Microlicia acuminata Naudin,Microlicia acuminata Naudin,Microlicia acuminata,Microlicia insignis Schltdl.,Microlicia insignis
391646,Microlicia euphorbioides var. brevifolia Cogn.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides,Microlicia helvola (Spreng.) Triana,Microlicia helvola
391651,Microlicia euphorbioides var. macrocarpa Cogn.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides,Microlicia helvola (Spreng.) Triana,Microlicia helvola
392181,Bamlera K.Schum. & Lauterb.,Astronidium A.Gray,Astronidium A.Gray,Astronidium A.Gray,,Bamlera K.Schum. & Lauterb.,
392731,Solanum ellipticum var. mollibaccalis J.M.Black,Solanum ellipticum R.Br.,Solanum ellipticum R.Br.,Solanum ellipticum R.Br.,Solanum ellipticum,Solanum lithophilum F.Muell.,Solanum lithophilum
392732,Solanum lithophilum F.Muell.,Solanum ellipticum R.Br.,Solanum ellipticum R.Br.,Solanum ellipticum R.Br.,Solanum ellipticum,Solanum lithophilum F.Muell.,Solanum lithophilum
392814,Solanum melanoxylon Link,Solanum glaucophyllum Desf.,Solanum glaucophyllum Desf.,Solanum glaucophyllum Desf.,Solanum glaucophyllum,Solanum melongena subsp. melongena,Solanum melongena
392988,Solanum immane Hance ex Walp.,Solanum lasiocarpum Dunal,Solanum lasiocarpum Dunal,Solanum lasiocarpum Dunal,Solanum lasiocarpum,Solanum melongena subsp. cumingii (Dunal) J.Samuel,Solanum melongena
393095,Melongena teres Mill.,Solanum melongena L.,Solanum melongena L.,Solanum melongena L.,Solanum melongena,Solanum melongena subsp. melongena,Solanum melongena
393096,Solanum ovigerum var. ovum-album Dunal,Solanum melongena L.,Solanum melongena L.,Solanum melongena L.,Solanum melongena,Solanum melongena subsp. melongena,Solanum melongena
